"distrib","size","richness","dilfactor","filename","sample","nicheN","nichedist","group_success","success","final_size","evenness","shannon","gini","group_sizes"
"lognorm","10000","100","0.0005","../../results_null_model/2024_simcomms_WITH_GROUPS/SIMCOMM_SIMS_3_EvenGroups_0.0005_lognorm_10000_sp_100_1/simul_1_t_0.csv","1_lognorm_10000_100","3","EvenGroups","4;4;3","4","10000","0.913746216897648","4.20795683561646","0.489824242424242","5014, 5016, 0;3324, 3322, 3424;3322, 3322, 3425;3312, 3312, 3412;3321, 3321, 3421;3313, 3311, 3412;5014, 5015, 0;0, 4933, 5079;3321, 3321, 3421;3323, 3322, 3424;3322, 3323, 3424;3312, 3312, 3412;3312, 3312, 3412;3312, 3312, 3412;3321, 3321, 3420;3323, 3322, 3424;3322, 3322, 3425;4931, 0, 5081;0, 4932, 5079;3322, 3323, 3424;3321, 3320, 3420;5014, 5015, 0;3324, 3322, 3424;3313, 3311, 3412;3323, 3322, 3424;3322, 3323, 3424;3311, 3313, 3412;3324, 3322, 3424;3323, 3322, 3424;0, 4932, 5080;5014, 5015, 0;3322, 3323, 3425;3323, 3322, 3424;3322, 3323, 3424;3322, 3324, 3424;3311, 3314, 3412;3313, 3311, 3412;3322, 3322, 3425;5016, 5013, 0;0, 4931, 5081;5013, 5016, 0;5014, 5015, 0;0, 4932, 5080;0, 4932, 5080;3311, 3312, 3413;5014, 5015, 0;4931, 0, 5080;3320, 3321, 3420;3311, 3312, 3413;3311, 3313, 3412;3322, 3324, 3424;3321, 3321, 3421;3324, 3322, 3424;4932, 0, 5080;3323, 3322, 3424;3323, 3322, 3424;0, 4931, 5081;3323, 3322, 3424;4933, 0, 5079;3324, 3322, 3425;4930, 0, 5082;4930, 0, 5081;3322, 3323, 3424;3322, 3323, 3424;3312, 3312, 3412;0, 4933, 5079;3322, 3323, 3424;5015, 5014, 0;3313, 3311, 3412;3323, 3322, 3424;3322, 3324, 3424;3311, 3313, 3412;0, 4931, 5081;0, 4932, 5080;3323, 3322, 3424;3311, 3312, 3413;3312, 3312, 3412;3312, 3311, 3413;3319, 3322, 3420;3320, 3321, 3420;3322, 3324, 3424;3324, 3322, 3424;4930, 0, 5082;3324, 3322, 3424;3311, 3313, 3412;3314, 3312, 3413;3311, 3312, 3413;4931, 0, 5081;3313, 3311, 3412;5013, 5016, 0;4930, 0, 5080;5014, 5015, 0;0, 4930, 5082;3322, 3323, 3424;3323, 3322, 3424;3311, 3313, 3412;3322, 3324, 3424;4930, 0, 5081;3314, 3311, 3412;3322, 3322, 3426;3313, 3311, 3412;3311, 3313, 3412;3324, 3322, 3424;3322, 3322, 3425;3322, 3322, 3425;3324, 3322, 3424;3321, 3321, 3421;3320, 3320, 3420;5015, 5014, 0;0, 4932, 5080;3313, 3311, 3412;4933, 0, 5079;0, 4931, 5081;3321, 3321, 3421;3322, 3322, 3425;3323, 3322, 3425;3311, 3313, 3412;3312, 3311, 3413;0, 10009, 0;4932, 0, 5080;3322, 3324, 3424;3321, 3321, 3421;4930, 0, 5082;3321, 3320, 3420;0, 4931, 5080;3322, 3324, 3424;3311, 3312, 3413;3322, 3323, 3425;0, 4931, 5081;4930, 0, 5081;5015, 5014, 0;3322, 3324, 3424;0, 4933, 5079;3323, 3322, 3424;3320, 3320, 3420;0, 4933, 5079;3311, 3312, 3413;3322, 3323, 3424;3322, 3324, 3424;3322, 3323, 3424;3323, 3322, 3424;0, 4930, 5081;3312, 3312, 3412;0, 4931, 5081;3322, 3322, 3425;4930, 0, 5082;3311, 3313, 3412;3322, 3324, 3424;4932, 0, 5080;0, 4932, 5080;4933, 0, 5079;3319, 3322, 3420;3324, 3322, 3424;4932, 0, 5080;3321, 3321, 3421;3322, 3323, 3424;0, 4932, 5080;5014, 5015, 0;4931, 0, 5080;5015, 5014, 0;0, 4930, 5081;0, 4931, 5080;3324, 3322, 3424;0, 4930, 5082;3320, 3321, 3420;0, 4932, 5080;3322, 3323, 3424;0, 4931, 5081;3322, 3324, 3424;3323, 3322, 3424;3311, 3314, 3412;3322, 3324, 3424;0, 4930, 5082;0, 4932, 5079;3323, 3322, 3424;0, 0, 10032;0, 4930, 5082;3322, 3323, 3424;0, 4931, 5080;3322, 3324, 3424;5015, 5014, 0;5014, 5015, 0;3323, 3322, 3424;5015, 5014, 0;5015, 5014, 0;3322, 3322, 3426;4930, 0, 5082;3322, 3322, 3425;5013, 5016, 0;3322, 3323, 3424;3311, 3313, 3412;3312, 3311, 3413;4930, 0, 5082;3322, 3322, 3425;3322, 3324, 3424;0, 4933, 5079;0, 10010, 0;3322, 3324, 3424;3322, 3323, 3424;5016, 5013, 0"
"lognorm","10000","100","0.0005","../../results_null_model/2024_simcomms_WITH_GROUPS/SIMCOMM_SIMS_3_EvenGroups_0.0005_lognorm_10000_sp_100_2/simul_2_t_0.csv","2_lognorm_10000_100","3","EvenGroups","6;6;4","6","10000","0.900801671851403","4.14834500269831","0.524288888888889","4931, 0, 5081;3324, 3322, 3424;3323, 3322, 3424;0, 4932, 5080;5016, 5014, 0;0, 0, 10032;4933, 0, 5079;3322, 3324, 3425;3314, 3311, 3412;3322, 3322, 3425;3324, 3322, 3424;3312, 3312, 3412;3322, 3324, 3424;3324, 3322, 3424;3322, 3322, 3425;10010, 0, 0;4931, 0, 5081;0, 4932, 5080;3312, 3311, 3413;3313, 3311, 3412;3312, 3312, 3412;3321, 3322, 3421;3324, 3322, 3424;3322, 3323, 3425;3313, 3312, 3412;3313, 3311, 3412;4931, 0, 5080;3312, 3311, 3413;4933, 0, 5079;3312, 3312, 3412;4932, 0, 5080;4932, 0, 5080;5013, 5017, 0;4931, 0, 5079;4930, 0, 5081;3311, 3313, 3412;4932, 0, 5079;0, 4933, 5079;4930, 0, 5082;4933, 0, 5079;5015, 5014, 0;3311, 3313, 3412;5016, 5013, 0;5013, 5016, 0;3322, 3323, 3424;4932, 0, 5079;5014, 5015, 0;3313, 3311, 3412;3311, 3312, 3412;3312, 3312, 3412;3324, 3322, 3424;4930, 0, 5082;0, 10010, 0;4931, 0, 5080;3323, 3322, 3424;0, 4932, 5079;5014, 5015, 0;3313, 3311, 3412;4931, 0, 5081;3312, 3312, 3412;5013, 5016, 0;3324, 3322, 3424;0, 4932, 5080;3323, 3322, 3425;3323, 3322, 3424;3312, 3312, 3412;3323, 3322, 3424;3313, 3312, 3412;0, 10010, 0;0, 4932, 5080;3312, 3311, 3413;3322, 3324, 3424;3324, 3322, 3424;5014, 5015, 0;3321, 3321, 3421;4932, 0, 5080;4931, 0, 5081;3322, 3319, 3420;3322, 3322, 3425;3312, 3311, 3413;3323, 3322, 3424;5014, 5015, 0;4930, 0, 5081;4932, 0, 5080;3323, 3322, 3424;4930, 0, 5082;3322, 3322, 3425;3321, 3321, 3421;3311, 3314, 3412;3312, 3312, 3412;0, 4930, 5081;4930, 0, 5081;3322, 3322, 3425;3322, 3323, 3424;3321, 3320, 3420;3313, 3311, 3412;4931, 0, 5081;4931, 0, 5081;3323, 3322, 3424;4932, 0, 5080;0, 4931, 5081;4931, 0, 5080;4930, 0, 5081;3321, 3321, 3421;5014, 5015, 0;3322, 3322, 3426;3321, 3321, 3421;5013, 5016, 0;3321, 3321, 3421;3324, 3322, 3424;3323, 3322, 3424;4933, 0, 5079;3322, 3322, 3425;3322, 3323, 3424;5014, 5015, 0;3312, 3312, 3412;3321, 3321, 3421;3323, 3322, 3424;3321, 3321, 3421;3323, 3322, 3424;3322, 3323, 3424;4930, 0, 5082;0, 4931, 5081;5015, 5014, 0;3321, 3321, 3421;4932, 0, 5080;3314, 3313, 3413;0, 10009, 0;3322, 3323, 3424;3313, 3311, 3412;5015, 5014, 0;3311, 3313, 3412;4932, 0, 5080;3321, 3321, 3421;0, 4931, 5081;4933, 0, 5079;3312, 3312, 3412;5014, 5015, 0;4931, 0, 5081;4931, 0, 5080;4932, 0, 5080;3320, 3320, 3420;4930, 0, 5082;0, 4930, 5082;0, 4930, 5082;3312, 3312, 3412;3321, 3321, 3421;3321, 3320, 3420;3324, 3322, 3424;0, 0, 10032;3322, 3322, 3425;0, 4930, 5081;3323, 3322, 3424;4931, 0, 5080;10010, 0, 0;3322, 3321, 3421;3324, 3322, 3424;3322, 3323, 3424;4931, 0, 5080;3323, 3322, 3424;5013, 5017, 0;3323, 3322, 3424;3311, 3313, 3412;4930, 0, 5082;4932, 0, 5080;4931, 0, 5080;3324, 3322, 3424;4930, 0, 5081;3312, 3313, 3412;4931, 0, 5079;4933, 0, 5079;3322, 3321, 3421;0, 4930, 5082;3324, 3322, 3424;0, 4932, 5080;10010, 0, 0;3311, 3312, 3413;3322, 3322, 3425;3321, 3321, 3421;3312, 3312, 3412;5014, 5015, 0;3322, 3324, 3424;0, 4931, 5081;3322, 3323, 3424;3323, 3322, 3424;3322, 3322, 3425;5014, 5015, 0;0, 4931, 5080;3321, 3321, 3421;3324, 3322, 3424;3314, 3311, 3412;3322, 3324, 3424;4931, 0, 5080;3323, 3322, 3424;3322, 3324, 3424;3323, 3322, 3424;5016, 5013, 0;4930, 0, 5081;3324, 3322, 3425;4932, 0, 5080"
"lognorm","10000","100","0.0005","../../results_null_model/2024_simcomms_WITH_GROUPS/SIMCOMM_SIMS_3_EvenGroups_0.0005_lognorm_10000_sp_100_3/simul_3_t_0.csv","3_lognorm_10000_100","3","EvenGroups","4;4;3","4","10000","0.919599721687683","4.23491322135907","0.479161616161616","3322, 3322, 3426;5014, 5015, 0;5015, 5014, 0;3311, 3312, 3413;3312, 3312, 3412;3323, 3322, 3424;0, 4931, 5081;3323, 3322, 3424;5014, 5015, 0;0, 4930, 5082;0, 4930, 5082;3321, 3322, 3421;3322, 3322, 3425;3322, 3323, 3424;3322, 3323, 3424;4930, 0, 5082;5017, 5013, 0;3321, 3320, 3420;4931, 0, 5080;5016, 5013, 0;0, 4931, 5081;3321, 3322, 3421;3324, 3322, 3424;0, 4931, 5081;4931, 0, 5080;3323, 3322, 3424;3321, 3322, 3421;3322, 3323, 3424;3323, 3322, 3424;3324, 3322, 3424;3322, 3319, 3420;4931, 0, 5081;3322, 3323, 3424;3322, 3322, 3425;4931, 0, 5081;3311, 3313, 3412;3312, 3312, 3412;3321, 3321, 3421;5015, 5014, 0;3324, 3322, 3424;3313, 3311, 3412;3322, 3323, 3424;0, 4931, 5081;3324, 3324, 3423;3321, 3321, 3421;4931, 0, 5081;3324, 3323, 3423;0, 4932, 5079;3323, 3322, 3424;3323, 3322, 3424;3323, 3322, 3424;3322, 3322, 3425;3322, 3322, 3426;3311, 3312, 3413;0, 4932, 5079;4932, 0, 5080;3321, 3320, 3420;5016, 5013, 0;3312, 3311, 3413;3320, 3320, 3420;0, 4931, 5080;3313, 3311, 3412;3323, 3322, 3424;5015, 5014, 0;4932, 0, 5079;4930, 0, 5082;3322, 3323, 3424;3322, 3322, 3425;3321, 3321, 3421;3323, 3322, 3424;4931, 0, 5081;5014, 5015, 0;3323, 3322, 3424;3313, 3311, 3412;0, 4931, 5081;0, 4931, 5081;0, 4931, 5081;0, 4930, 5082;3322, 3322, 3425;3321, 3321, 3421;0, 4931, 5081;0, 4931, 5080;0, 4930, 5082;3322, 3323, 3424;0, 4932, 5080;3311, 3311, 3414;4933, 0, 5079;0, 4930, 5082;4932, 0, 5080;4930, 0, 5082;3323, 3322, 3424;3322, 3322, 3425;4932, 0, 5080;5014, 5015, 0;3322, 3323, 3424;3323, 3322, 3424;3313, 3311, 3412;0, 0, 10033;0, 4933, 5079;3311, 3314, 3412;3322, 3323, 3424;0, 4931, 5081;3324, 3322, 3424;5013, 5016, 0;0, 4930, 5082;0, 10010, 0;0, 0, 10032;3313, 3313, 3412;0, 4931, 5081;3323, 3322, 3424;3322, 3323, 3424;5014, 5015, 0;5014, 5015, 0;3319, 3321, 3420;3313, 3311, 3412;4932, 0, 5080;3321, 3321, 3421;0, 4930, 5082;0, 4932, 5080;3322, 3324, 3424;3312, 3312, 3412;3313, 3311, 3412;4932, 0, 5079;3323, 3322, 3424;3312, 3312, 3412;3322, 3323, 3424;4932, 0, 5080;3322, 3323, 3424;3313, 3311, 3413;5014, 5015, 0;3312, 3311, 3413;3322, 3324, 3424;5014, 5015, 0;3311, 3311, 3414;0, 4933, 5079;3313, 3311, 3412;3323, 3322, 3424;5015, 5014, 0;0, 4931, 5080;3313, 3311, 3412;3322, 3322, 3425;3312, 3312, 3412;3324, 3322, 3424;0, 4932, 5079;5013, 5016, 0;5014, 5015, 0;0, 4930, 5082;0, 4932, 5079;3322, 3323, 3424;4932, 0, 5080;4931, 0, 5081;3313, 3313, 3412;0, 4931, 5081;3311, 3312, 3413;3320, 3321, 3420;3321, 3321, 3421;5015, 5014, 0;3322, 3323, 3424;3322, 3323, 3424;4931, 0, 5080;3330, 3330, 3430;3322, 3322, 3425;3312, 3311, 3413;3320, 3320, 3420;5014, 5015, 0;0, 4931, 5081;4932, 0, 5080;3322, 3323, 3424;5013, 5016, 0;3311, 3313, 3412;4931, 0, 5081;0, 4932, 5080;3322, 3324, 3424;3324, 3322, 3424;3311, 3313, 3412;4931, 0, 5081;3321, 3322, 3421;0, 4932, 5080;3312, 3311, 3413;3323, 3322, 3424;3322, 3323, 3424;3324, 3322, 3424;3323, 3322, 3425;4932, 0, 5079;3324, 3322, 3424;3322, 3321, 3421;5016, 5013, 0;3311, 3313, 3412;5014, 5015, 0;3321, 3320, 3420;0, 4931, 5081;5015, 5014, 0;0, 4933, 5079;3312, 3311, 3413;4932, 0, 5080;3321, 3321, 3421;3313, 3311, 3412;3321, 3321, 3421;3323, 3322, 3424;0, 4930, 5081"
"lognorm","10000","100","0.0005","../../results_null_model/2024_simcomms_WITH_GROUPS/SIMCOMM_SIMS_3_EvenGroups_0.0005_lognorm_10000_sp_100_4/simul_4_t_0.csv","4_lognorm_10000_100","3","EvenGroups","4;4;4","4","10000","0.901997888745459","4.15385378507479","0.516452525252525","4933, 0, 5079;0, 4932, 5080;4932, 0, 5080;4932, 0, 5080;5016, 5013, 0;3321, 3321, 3421;4932, 0, 5080;3312, 3312, 3412;0, 4931, 5081;3311, 3313, 3412;0, 0, 10032;3322, 3322, 3425;4930, 0, 5080;3322, 3324, 3424;10009, 0, 0;0, 0, 10032;3324, 3322, 3424;0, 0, 10032;3313, 3311, 3412;3321, 3321, 3421;4932, 0, 5080;4932, 0, 5079;3323, 3322, 3424;4932, 0, 5080;4930, 0, 5082;5013, 5016, 0;3321, 3321, 3421;5016, 5013, 0;3312, 3312, 3412;0, 4931, 5081;3323, 3322, 3424;3313, 3311, 3412;0, 4931, 5081;3311, 3312, 3413;0, 4932, 5080;0, 4931, 5081;3312, 3312, 3412;3323, 3322, 3424;3322, 3322, 3425;4930, 0, 5081;5015, 5014, 0;3311, 3313, 3412;3322, 3322, 3426;3323, 3322, 3424;3311, 3313, 3412;0, 4932, 5080;5014, 5015, 0;0, 0, 10032;0, 4931, 5081;3319, 3321, 3420;5015, 5014, 0;5015, 5014, 0;4931, 0, 5080;5015, 5014, 0;3323, 3322, 3424;4930, 0, 5082;5015, 5014, 0;5016, 5013, 0;0, 4933, 5079;5015, 5014, 0;3322, 3324, 3424;4931, 0, 5080;3322, 3323, 3424;3319, 3321, 3420;3322, 3322, 3425;3324, 3322, 3424;3319, 3321, 3420;3324, 3322, 3424;3324, 3322, 3424;3311, 3311, 3414;0, 4931, 5081;4931, 0, 5081;3323, 3322, 3424;3324, 3322, 3424;3324, 3322, 3424;3321, 3321, 3421;3321, 3321, 3421;4932, 0, 5080;3323, 3322, 3424;3312, 3312, 3412;0, 0, 10032;3324, 3322, 3424;0, 4931, 5080;3324, 3322, 3424;3322, 3322, 3425;3322, 3324, 3424;3311, 3312, 3413;10010, 0, 0;3322, 3324, 3424;3324, 3322, 3424;5013, 5016, 0;3324, 3322, 3424;3324, 3322, 3425;0, 4930, 5082;3324, 3322, 3424;0, 4931, 5081;5015, 5014, 0;10010, 0, 0;0, 4932, 5080;0, 4932, 5080;5016, 5013, 0;5015, 5014, 0;3312, 3312, 3412;3322, 3322, 3425;3324, 3322, 3424;3322, 3321, 3421;3311, 3313, 3412;3322, 3322, 3425;3324, 3322, 3424;5014, 5015, 0;3319, 3321, 3420;4932, 0, 5080;3311, 3314, 3412;3322, 3323, 3424;4932, 0, 5080;3324, 3322, 3424;0, 4931, 5081;3321, 3320, 3420;3322, 3323, 3424;5013, 5017, 0;3322, 3323, 3424;3322, 3324, 3425;3320, 3321, 3420;4932, 0, 5080;3313, 3311, 3412;3322, 3323, 3424;3321, 3322, 3421;3321, 3321, 3421;3322, 3322, 3425;0, 4933, 5079;0, 4932, 5080;4932, 0, 5080;4930, 0, 5081;5015, 5014, 0;3322, 3323, 3425;5013, 5016, 0;3312, 3312, 3412;3321, 3321, 3420;3322, 3323, 3424;3321, 3320, 3420;3311, 3313, 3412;3324, 3322, 3424;3312, 3312, 3412;3313, 3311, 3412;0, 4933, 5079;4931, 0, 5081;3313, 3311, 3412;3311, 3311, 3413;3313, 3312, 3412;3322, 3324, 3424;3320, 3321, 3420;3323, 3322, 3424;3322, 3323, 3424;0, 4930, 5081;3322, 3324, 3425;3312, 3312, 3412;0, 0, 10033;3322, 3323, 3424;5015, 5014, 0;0, 0, 10033;4931, 0, 5079;4932, 0, 5080;3323, 3322, 3424;0, 4933, 5079;3321, 3320, 3420;5015, 5014, 0;0, 4932, 5079;0, 4932, 5080;3322, 3322, 3425;3323, 3322, 3424;3322, 3321, 3421;3321, 3321, 3421;3323, 3322, 3424;0, 4931, 5081;3322, 3323, 3424;4930, 0, 5080;3311, 3313, 3412;0, 0, 10032;3321, 3322, 3421;5016, 5013, 0;3311, 3311, 3414;3321, 3322, 3421;4932, 0, 5080;0, 4930, 5081;5015, 5014, 0;4932, 0, 5079;5014, 5015, 0;4931, 0, 5081;0, 4931, 5080;0, 4930, 5082;3311, 3313, 3412;4930, 0, 5082;3323, 3322, 3424;3322, 3323, 3424;3322, 3323, 3424;3323, 3322, 3424;3323, 3322, 3424;3322, 3322, 3425;4933, 0, 5079;3313, 3311, 3412"
"lognorm","10000","100","0.0005","../../results_null_model/2024_simcomms_WITH_GROUPS/SIMCOMM_SIMS_3_EvenGroups_0.0005_lognorm_10000_sp_100_5/simul_5_t_0.csv","5_lognorm_10000_100","3","EvenGroups","5;4;5","5","10000","0.909836075871125","4.18994997073811","0.499448484848485","0, 4930, 5081;3324, 3322, 3424;3322, 3323, 3424;3321, 3322, 3421;3311, 3313, 3412;3322, 3322, 3425;3321, 3322, 3421;3322, 3323, 3424;0, 4932, 5080;5015, 5014, 0;3319, 3322, 3420;5014, 5015, 0;0, 4931, 5080;0, 4931, 5080;4931, 0, 5080;5014, 5015, 0;5014, 5015, 0;3324, 3322, 3424;5013, 5016, 0;3311, 3313, 3413;3312, 3312, 3412;3321, 3321, 3421;3311, 3314, 3412;5013, 5016, 0;3322, 3322, 3425;0, 10009, 0;5014, 5016, 0;3319, 3321, 3420;3324, 3323, 3423;0, 4931, 5080;3321, 3321, 3421;0, 4931, 5081;5015, 5014, 0;3321, 3320, 3420;3313, 3311, 3412;3322, 3323, 3424;5016, 5013, 0;4932, 0, 5080;3324, 3322, 3424;3312, 3312, 3412;5013, 5016, 0;0, 10010, 0;3324, 3322, 3424;3319, 3322, 3420;3323, 3322, 3424;3322, 3324, 3424;0, 4932, 5079;3322, 3324, 3424;3311, 3311, 3414;3311, 3313, 3412;5015, 5014, 0;3322, 3323, 3424;3320, 3321, 3420;3323, 3322, 3424;3321, 3321, 3421;3320, 3320, 3420;3320, 3320, 3420;3324, 3322, 3424;3322, 3323, 3424;3320, 3320, 3420;3321, 3321, 3421;3319, 3321, 3420;3312, 3312, 3412;3323, 3322, 3424;4930, 0, 5082;3319, 3322, 3420;3324, 3323, 3423;3319, 3321, 3420;3322, 3324, 3424;4931, 0, 5081;3322, 3324, 3424;3321, 3321, 3421;4930, 0, 5081;3312, 3311, 3413;10010, 0, 0;3313, 3312, 3412;3324, 3322, 3424;3311, 3312, 3413;5016, 5013, 0;3322, 3324, 3424;5014, 5015, 0;3322, 3321, 3421;3319, 3321, 3420;4930, 0, 5082;4931, 0, 5081;0, 10009, 0;3323, 3322, 3424;5013, 5016, 0;5014, 5015, 0;5015, 5014, 0;5014, 5015, 0;3322, 3322, 3425;3322, 3323, 3425;10010, 0, 0;3322, 3324, 3424;0, 4932, 5080;4931, 0, 5080;3322, 3323, 3424;4930, 0, 5081;3311, 3313, 3412;0, 4932, 5079;3323, 3322, 3424;4930, 0, 5081;3312, 3311, 3413;3319, 3322, 3420;3313, 3311, 3412;3324, 3322, 3424;3322, 3321, 3421;3311, 3313, 3412;3321, 3320, 3420;3322, 3324, 3424;3322, 3323, 3424;3321, 3322, 3421;5015, 5014, 0;4932, 0, 5080;5015, 5014, 0;3321, 3321, 3421;3320, 3321, 3420;3319, 3322, 3420;3324, 3322, 3424;3311, 3312, 3413;0, 4930, 5080;5015, 5014, 0;3321, 3321, 3421;3320, 3321, 3420;3311, 3313, 3413;3313, 3311, 3412;0, 4932, 5080;5013, 5016, 0;3322, 3322, 3425;3311, 3311, 3414;5015, 5014, 0;5014, 5015, 0;3322, 3323, 3424;0, 4931, 5081;3320, 3320, 3420;5013, 5017, 0;3313, 3311, 3413;3312, 3311, 3413;3322, 3322, 3426;4931, 0, 5081;3314, 3311, 3412;3312, 3312, 3412;3323, 3322, 3424;0, 4932, 5080;3324, 3322, 3424;5015, 5014, 0;5013, 5016, 0;3322, 3324, 3424;3322, 3323, 3424;5015, 5014, 0;4931, 0, 5081;0, 4932, 5080;0, 4932, 5080;3311, 3314, 3412;10010, 0, 0;0, 4931, 5080;4931, 0, 5081;3322, 3322, 3425;3323, 3322, 3424;5014, 5015, 0;5013, 5016, 0;4930, 0, 5081;3314, 3311, 3412;3314, 3311, 3412;5014, 5015, 0;5014, 5015, 0;3313, 3311, 3412;3314, 3311, 3412;3321, 3321, 3421;0, 10010, 0;3312, 3312, 3412;3322, 3323, 3424;0, 4930, 5082;3322, 3322, 3425;0, 4930, 5081;3322, 3321, 3421;0, 4931, 5080;5016, 5013, 0;3320, 3320, 3420;3320, 3321, 3420;4932, 0, 5080;5013, 5016, 0;3324, 3322, 3424;3324, 3322, 3424;4930, 0, 5082;4930, 0, 5081;4930, 0, 5082;3323, 3322, 3424;3311, 3313, 3412;4931, 0, 5081;3322, 3323, 3424;0, 4930, 5082;0, 4931, 5081;4930, 0, 5082;0, 4931, 5081;3321, 3321, 3421;5014, 5015, 0;3323, 3322, 3424;5015, 5014, 0"
"lognorm","10000","100","0.0005","../../results_null_model/2024_simcomms_WITH_GROUPS/SIMCOMM_SIMS_3_EvenGroups_0.0005_lognorm_10000_sp_100_6/simul_6_t_0.csv","6_lognorm_10000_100","3","EvenGroups","5;3;4","5","10000","0.908946029504895","4.18585115574819","0.505278787878788","3324, 3322, 3424;0, 4930, 5081;3322, 3324, 3424;5013, 5016, 0;5014, 5015, 0;3322, 3323, 3424;3323, 3322, 3424;3323, 3322, 3424;3324, 3322, 3425;3322, 3321, 3421;3312, 3311, 3413;5015, 5015, 0;3322, 3324, 3424;3321, 3322, 3421;5014, 5015, 0;3322, 3324, 3424;3323, 3322, 3424;4930, 0, 5082;3322, 3322, 3425;3323, 3322, 3424;3322, 3322, 3425;3320, 3321, 3420;3314, 3311, 3412;3322, 3324, 3425;5014, 5015, 0;3321, 3321, 3421;5015, 5016, 0;3311, 3313, 3412;4931, 0, 5081;3321, 3322, 3421;4932, 0, 5080;3311, 3312, 3413;3311, 3312, 3413;3324, 3322, 3425;3311, 3311, 3414;0, 4931, 5081;5014, 5015, 0;4932, 0, 5079;3322, 3323, 3425;3311, 3313, 3412;10010, 0, 0;3321, 3321, 3421;0, 0, 10033;3323, 3322, 3424;5015, 5014, 0;3323, 3322, 3424;4932, 0, 5080;5016, 5013, 0;5013, 5016, 0;5014, 5015, 0;3312, 3312, 3412;3323, 3322, 3424;4930, 0, 5082;0, 4932, 5080;0, 4933, 5079;4930, 0, 5081;3322, 3324, 3424;3321, 3321, 3421;4931, 0, 5080;0, 4932, 5080;0, 4932, 5080;0, 4931, 5081;3323, 3322, 3424;0, 4930, 5082;3311, 3312, 3412;3313, 3312, 3412;0, 4932, 5080;3323, 3322, 3424;3312, 3312, 3412;3323, 3322, 3424;3321, 3321, 3421;0, 4930, 5082;3322, 3322, 3425;0, 4931, 5080;5014, 5015, 0;3312, 3312, 3412;0, 4932, 5080;3322, 3323, 3424;3322, 3324, 3424;3321, 3321, 3421;3322, 3324, 3425;4932, 0, 5080;4931, 0, 5080;3321, 3321, 3421;3323, 3322, 3425;4932, 0, 5080;3324, 3322, 3424;4930, 0, 5080;4930, 0, 5082;3324, 3322, 3424;3321, 3322, 3421;0, 10010, 0;4932, 0, 5080;3320, 3321, 3420;3322, 3324, 3424;3324, 3322, 3424;3323, 3322, 3424;3312, 3311, 3413;3311, 3314, 3412;3311, 3313, 3412;3322, 3323, 3424;3321, 3321, 3421;4933, 0, 5079;3323, 3322, 3424;3324, 3322, 3424;3312, 3312, 3412;0, 4930, 5081;3314, 3313, 3413;3322, 3322, 3425;4931, 0, 5080;4930, 0, 5081;3319, 3322, 3420;0, 10010, 0;3324, 3322, 3425;0, 4932, 5080;4930, 0, 5081;4932, 0, 5080;5016, 5013, 0;3323, 3322, 3424;5014, 5015, 0;3321, 3321, 3421;5013, 5017, 0;3322, 3322, 3425;5015, 5014, 0;5016, 5013, 0;0, 4932, 5079;5015, 5014, 0;0, 10010, 0;5013, 5016, 0;5015, 5014, 0;3324, 3322, 3424;5013, 5017, 0;3321, 3321, 3421;4932, 0, 5080;5014, 5015, 0;0, 4931, 5081;0, 4932, 5080;5015, 5014, 0;0, 4932, 5080;5015, 5014, 0;0, 4931, 5081;3312, 3312, 3412;5015, 5014, 0;5016, 5013, 0;4931, 0, 5081;3312, 3312, 3412;3323, 3322, 3424;3322, 3322, 3425;3324, 3322, 3424;3322, 3323, 3424;4930, 0, 5082;3322, 3323, 3424;3323, 3322, 3424;3322, 3324, 3424;3321, 3321, 3421;0, 0, 10032;3322, 3324, 3424;0, 4932, 5079;3313, 3311, 3412;4930, 0, 5082;3311, 3312, 3413;0, 4931, 5081;4931, 0, 5080;3322, 3323, 3424;5013, 5016, 0;0, 4931, 5080;4931, 0, 5081;3323, 3322, 3424;3322, 3322, 3426;3322, 3323, 3424;4932, 0, 5080;3322, 3324, 3424;3321, 3320, 3420;5013, 5016, 0;0, 0, 10032;3312, 3312, 3412;3315, 3313, 3413;5015, 5014, 0;5016, 5013, 0;3322, 3324, 3424;3323, 3322, 3424;3312, 3311, 3413;3322, 3324, 3424;3321, 3321, 3421;3312, 3312, 3412;0, 4930, 5081;3313, 3311, 3412;5014, 5015, 0;3321, 3320, 3420;5013, 5016, 0;0, 4931, 5081;0, 4931, 5081;4931, 0, 5080;3313, 3311, 3412;5013, 5016, 0;3323, 3322, 3424;0, 4930, 5081;3322, 3322, 3425;3322, 3322, 3426;4930, 0, 5081"
