"distrib","size","richness","transfer","dilfactor","filename","sample","reached_fixation_at","success","final_size","initial_size","filt_shannon","raw_shannon","filt_even","raw_even","gini"
"uniform","10000","100","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_100_1/simul_1_t_0.csv","1_uniform_10000_100","2","2","10000","10000","4.60068050525365","4.60068050525365","0.999025078215762","0.999025078215762","0.0547535353535354"
"uniform","10000","100","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_100_2/simul_2_t_0.csv","2_uniform_10000_100","2","2","10000","10000","4.60095754708478","4.60095754708478","0.999085237085021","0.999085237085021","0.0528484848484849"
"uniform","10000","100","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_100_3/simul_3_t_0.csv","3_uniform_10000_100","2","2","10000","10000","4.60108244671825","4.60108244671825","0.999112358695825","0.999112358695825","0.0516848484848485"
"uniform","10000","100","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_100_4/simul_4_t_0.csv","4_uniform_10000_100","2","2","10000","10000","4.59940693557942","4.59940693557942","0.998748526074843","0.998748526074843","0.0609676767676768"
"uniform","10000","100","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_100_5/simul_5_t_0.csv","5_uniform_10000_100","2","2","10000","10000","4.59937845010868","4.59937845010868","0.998742340533466","0.998742340533466","0.0617353535353535"
"uniform","10000","100","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_100_6/simul_6_t_0.csv","6_uniform_10000_100","2","2","10000","10000","4.60045078449459","4.60045078449459","0.998975194986742","0.998975194986742","0.0551636363636364"
"uniform","10000","100","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_100_9/simul_9_t_0.csv","9_uniform_10000_100","2","2","10000","10000","4.60027471951896","4.60027471951896","0.998936962963058","0.998936962963058","0.0563515151515152"
"uniform","10000","100","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_100_10/simul_10_t_0.csv","10_uniform_10000_100","2","2","10000","10000","4.59975347102921","4.59975347102921","0.998823775291658","0.998823775291658","0.0577858585858586"
"uniform","10000","100","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_100_12/simul_12_t_0.csv","12_uniform_10000_100","2","2","10000","10000","4.60098913323055","4.60098913323055","0.999092095929427","0.999092095929427","0.0519010101010101"
"uniform","10000","100","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_100_24/simul_24_t_0.csv","24_uniform_10000_100","2","2","10000","10000","4.59775431129163","4.59775431129163","0.998389663270421","0.998389663270421","0.0691757575757576"
"uniform","10000","100","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_100_28/simul_28_t_0.csv","28_uniform_10000_100","2","2","10000","10000","4.60071449852032","4.60071449852032","0.99903245975983","0.99903245975983","0.0522989898989899"
"uniform","10000","10","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_10_1/simul_1_t_0.csv","1_uniform_10000_10","2","2","10000","10000","2.30219845356356","2.30219845356356","0.999832084628855","0.999832084628855","0.0176222222222222"
"uniform","10000","10","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_10_2/simul_2_t_0.csv","2_uniform_10000_10","2","2","10000","10000","2.30222640089579","2.30222640089579","0.999844222001025","0.999844222001025","0.0168222222222222"
"uniform","10000","10","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_10_3/simul_3_t_0.csv","3_uniform_10000_10","2","2","10000","10000","2.30208829255196","2.30208829255196","0.999784242309397","0.999784242309397","0.0195333333333333"
"uniform","10000","10","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_10_4/simul_4_t_0.csv","4_uniform_10000_10","2","2","10000","10000","2.30120166215151","2.30120166215151","0.999399183618992","0.999399183618992","0.0330222222222222"
"uniform","10000","10","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_10_5/simul_5_t_0.csv","5_uniform_10000_10","2","2","10000","10000","2.30228744823308","2.30228744823308","0.999870734522743","0.999870734522743","0.0147777777777778"
"uniform","10000","10","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_10_6/simul_6_t_0.csv","6_uniform_10000_10","2","2","10000","10000","2.30205441957188","2.30205441957188","0.999769531461063","0.999769531461063","0.0200666666666667"
"uniform","10000","10","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_10_7/simul_7_t_0.csv","7_uniform_10000_10","2","2","10000","10000","2.30224878633889","2.30224878633889","0.999853943875438","0.999853943875438","0.0160666666666667"
"uniform","10000","10","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_10_8/simul_8_t_0.csv","8_uniform_10000_10","2","2","10000","10000","2.30147034457798","2.30147034457798","0.999515870914191","0.999515870914191","0.0291555555555556"
"uniform","10000","10","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_10_9/simul_9_t_0.csv","9_uniform_10000_10","2","2","10000","10000","2.30252517696025","2.30252517696025","0.999973978797145","0.999973978797145","0.00673333333333333"
"uniform","10000","10","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_10_11/simul_11_t_0.csv","11_uniform_10000_10","2","2","10000","10000","2.30230859262012","2.30230859262012","0.999879917413362","0.999879917413362","0.0144222222222222"
"uniform","10000","10","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_10_12/simul_12_t_0.csv","12_uniform_10000_10","2","2","10000","10000","2.30225285627794","2.30225285627794","0.999855711427509","0.999855711427509","0.0161555555555556"
"uniform","10000","10","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_10_14/simul_14_t_0.csv","14_uniform_10000_10","2","2","10000","10000","2.30205865850024","2.30205865850024","0.999771372404256","0.999771372404256","0.0204"
"uniform","10000","10","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_10_17/simul_17_t_0.csv","17_uniform_10000_10","2","2","10000","10000","2.30236831703661","2.30236831703661","0.999905855397878","0.999905855397878","0.0124"
"uniform","10000","10","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_10_18/simul_18_t_0.csv","18_uniform_10000_10","2","2","10000","10000","2.30221087529151","2.30221087529151","0.999837479316759","0.999837479316759","0.0169777777777778"
"uniform","10000","10","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_10_19/simul_19_t_0.csv","19_uniform_10000_10","2","2","10000","10000","2.30227777653187","2.30227777653187","0.999866534156278","0.999866534156278","0.0151111111111111"
"uniform","10000","10","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_10_22/simul_22_t_0.csv","22_uniform_10000_10","2","2","10000","10000","2.30226563904681","2.30226563904681","0.999861262913495","0.999861262913495","0.0157333333333333"
"uniform","10000","10","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_10_24/simul_24_t_0.csv","24_uniform_10000_10","2","2","10000","10000","2.30180533081799","2.30180533081799","0.999661353589744","0.999661353589744","0.0246666666666667"
"uniform","10000","10","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_10_25/simul_25_t_0.csv","25_uniform_10000_10","2","2","10000","10000","2.30199560015449","2.30199560015449","0.999743986512659","0.999743986512659","0.0207333333333333"
"uniform","10000","10","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_10_26/simul_26_t_0.csv","26_uniform_10000_10","2","2","10000","10000","2.30212311530021","2.30212311530021","0.999799365636807","0.999799365636807","0.0192444444444444"
"uniform","10000","10","0","0.0004","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0004_uniform_10000_sp_10_30/simul_30_t_0.csv","30_uniform_10000_10","2","2","10000","10000","2.30242443268935","2.30242443268935","0.99993022611621","0.99993022611621","0.0112666666666667"
"uniform","10000","1000","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_1000_1/simul_1_t_0.csv","1_uniform_10000_1000","3","3","10000","10000","6.85499422539564","6.83057954761729","0.993804267201771","0.992362055189328","0.179440640640641"
"uniform","10000","1000","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_1000_4/simul_4_t_0.csv","4_uniform_10000_1000","3","3","10000","10000","6.85573603116171","6.82920475281582","0.993753994702921","0.992469442572943","0.180064264264264"
"uniform","10000","1000","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_1000_5/simul_5_t_0.csv","5_uniform_10000_1000","3","3","10000","10000","6.85397026922799","6.83028773756746","0.993313684548468","0.992213822351555","0.183567567567568"
"uniform","10000","1000","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_1000_7/simul_7_t_0.csv","7_uniform_10000_1000","3","3","10000","10000","6.85631143801784","6.83503738211274","0.993706450780121","0.992552741247099","0.17857037037037"
"uniform","10000","1000","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_1000_25/simul_25_t_0.csv","25_uniform_10000_1000","3","3","10000","10000","6.859527917949","6.83944307611184","0.994049604559117","0.993018374408851","0.17274954954955"
"uniform","10000","1000","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_1000_29/simul_29_t_0.csv","29_uniform_10000_1000","3","3","10000","10000","6.85489594081608","6.83005939295072","0.994028328266863","0.992347827039141","0.178481281281281"
"uniform","10000","1000","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_1000_30/simul_30_t_0.csv","30_uniform_10000_1000","3","3","10000","10000","6.858501546249","6.8421986978471","0.993857500735638","0.992869791886953","0.174874274274274"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_1/simul_1_t_0.csv","1_uniform_10000_100","2","2","10000","10000","4.60068050525365","4.60068050525365","0.999025078215762","0.999025078215762","0.0547535353535354"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_2/simul_2_t_0.csv","2_uniform_10000_100","2","2","10000","10000","4.60095754708478","4.60095754708478","0.999085237085021","0.999085237085021","0.0528484848484849"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_3/simul_3_t_0.csv","3_uniform_10000_100","2","2","10000","10000","4.60108244671825","4.60108244671825","0.999112358695825","0.999112358695825","0.0516848484848485"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_4/simul_4_t_0.csv","4_uniform_10000_100","2","2","10000","10000","4.59940693557942","4.59940693557942","0.998748526074843","0.998748526074843","0.0609676767676768"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_5/simul_5_t_0.csv","5_uniform_10000_100","2","2","10000","10000","4.59937845010868","4.59937845010868","0.998742340533466","0.998742340533466","0.0617353535353535"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_6/simul_6_t_0.csv","6_uniform_10000_100","2","2","10000","10000","4.60045078449459","4.60045078449459","0.998975194986742","0.998975194986742","0.0551636363636364"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_7/simul_7_t_0.csv","7_uniform_10000_100","2","2","10000","10000","4.59968704057312","4.59968704057312","0.998809350101402","0.998809350101402","0.0596626262626263"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_8/simul_8_t_0.csv","8_uniform_10000_100","2","2","10000","10000","4.60034744383405","4.60034744383405","0.998952754847429","0.998952754847429","0.055579797979798"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_9/simul_9_t_0.csv","9_uniform_10000_100","2","2","10000","10000","4.60027471951896","4.60027471951896","0.998936962963058","0.998936962963058","0.0563515151515152"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_10/simul_10_t_0.csv","10_uniform_10000_100","2","2","10000","10000","4.59975347102921","4.59975347102921","0.998823775291658","0.998823775291658","0.0577858585858586"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_11/simul_11_t_0.csv","11_uniform_10000_100","2","2","10000","10000","4.60030473348348","4.60030473348348","0.998943480412643","0.998943480412643","0.0556626262626263"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_12/simul_12_t_0.csv","12_uniform_10000_100","2","2","10000","10000","4.60098913323055","4.60098913323055","0.999092095929427","0.999092095929427","0.0519010101010101"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_13/simul_13_t_0.csv","13_uniform_10000_100","2","2","10000","10000","4.60028772954136","4.60028772954136","0.998939788053525","0.998939788053525","0.0567757575757576"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_14/simul_14_t_0.csv","14_uniform_10000_100","2","2","10000","10000","4.59990511654153","4.59990511654153","0.99885670469626","0.99885670469626","0.0586323232323232"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_15/simul_15_t_0.csv","15_uniform_10000_100","2","2","10000","10000","4.60050491558517","4.60050491558517","0.998986949403713","0.998986949403713","0.0534141414141414"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_16/simul_16_t_0.csv","16_uniform_10000_100","2","2","10000","10000","4.59991038092805","4.59991038092805","0.998857847843268","0.998857847843268","0.0592545454545455"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_17/simul_17_t_0.csv","17_uniform_10000_100","2","2","10000","10000","4.60020077912904","4.60020077912904","0.998920907011392","0.998920907011392","0.0563212121212121"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_18/simul_18_t_0.csv","18_uniform_10000_100","2","2","10000","10000","4.59978819908221","4.59978819908221","0.99883131639255","0.99883131639255","0.058769696969697"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_19/simul_19_t_0.csv","19_uniform_10000_100","2","2","10000","10000","4.60052334582463","4.60052334582463","0.99899095147936","0.99899095147936","0.0541858585858586"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_20/simul_20_t_0.csv","20_uniform_10000_100","2","2","10000","10000","4.59917193280053","4.59917193280053","0.998697495869793","0.998697495869793","0.062139393939394"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_21/simul_21_t_0.csv","21_uniform_10000_100","2","2","10000","10000","4.59984273070304","4.59984273070304","0.998843157783559","0.998843157783559","0.0594424242424242"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_22/simul_22_t_0.csv","22_uniform_10000_100","2","2","10000","10000","4.60043262987294","4.60043262987294","0.998971252760741","0.998971252760741","0.0541151515151515"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_23/simul_23_t_0.csv","23_uniform_10000_100","2","2","10000","10000","4.59923372739419","4.59923372739419","0.998710914395311","0.998710914395311","0.0622747474747475"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_24/simul_24_t_0.csv","24_uniform_10000_100","2","2","10000","10000","4.59775431129163","4.59775431129163","0.998389663270421","0.998389663270421","0.0691757575757576"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_25/simul_25_t_0.csv","25_uniform_10000_100","2","2","10000","10000","4.59910113611437","4.59910113611437","0.998682122564725","0.998682122564725","0.0620848484848485"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_26/simul_26_t_0.csv","26_uniform_10000_100","2","2","10000","10000","4.59799978282436","4.59799978282436","0.998442966736486","0.998442966736486","0.067240404040404"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_27/simul_27_t_0.csv","27_uniform_10000_100","2","2","10000","10000","4.60059038358678","4.60059038358678","0.99900550854445","0.99900550854445","0.0538"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_28/simul_28_t_0.csv","28_uniform_10000_100","2","2","10000","10000","4.60071449852032","4.60071449852032","0.99903245975983","0.99903245975983","0.0522989898989899"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_29/simul_29_t_0.csv","29_uniform_10000_100","2","2","10000","10000","4.60123005268546","4.60123005268546","0.999144410924351","0.999144410924351","0.049379797979798"
"uniform","10000","100","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_100_30/simul_30_t_0.csv","30_uniform_10000_100","2","2","10000","10000","4.6001813930188","4.6001813930188","0.99891669737104","0.99891669737104","0.0559757575757576"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_1/simul_1_t_0.csv","1_uniform_10000_10","2","2","10000","10000","2.30219845356356","2.30219845356356","0.999832084628855","0.999832084628855","0.0176222222222222"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_2/simul_2_t_0.csv","2_uniform_10000_10","2","2","10000","10000","2.30222640089579","2.30222640089579","0.999844222001025","0.999844222001025","0.0168222222222222"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_3/simul_3_t_0.csv","3_uniform_10000_10","2","2","10000","10000","2.30208829255196","2.30208829255196","0.999784242309397","0.999784242309397","0.0195333333333333"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_4/simul_4_t_0.csv","4_uniform_10000_10","2","2","10000","10000","2.30120166215151","2.30120166215151","0.999399183618992","0.999399183618992","0.0330222222222222"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_5/simul_5_t_0.csv","5_uniform_10000_10","2","2","10000","10000","2.30228744823308","2.30228744823308","0.999870734522743","0.999870734522743","0.0147777777777778"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_6/simul_6_t_0.csv","6_uniform_10000_10","2","2","10000","10000","2.30205441957188","2.30205441957188","0.999769531461063","0.999769531461063","0.0200666666666667"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_7/simul_7_t_0.csv","7_uniform_10000_10","2","2","10000","10000","2.30224878633889","2.30224878633889","0.999853943875438","0.999853943875438","0.0160666666666667"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_8/simul_8_t_0.csv","8_uniform_10000_10","2","2","10000","10000","2.30147034457798","2.30147034457798","0.999515870914191","0.999515870914191","0.0291555555555556"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_9/simul_9_t_0.csv","9_uniform_10000_10","2","2","10000","10000","2.30252517696025","2.30252517696025","0.999973978797145","0.999973978797145","0.00673333333333333"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_10/simul_10_t_0.csv","10_uniform_10000_10","2","2","10000","10000","2.30244298916984","2.30244298916984","0.999938285093291","0.999938285093291","0.0101555555555556"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_11/simul_11_t_0.csv","11_uniform_10000_10","2","2","10000","10000","2.30230859262012","2.30230859262012","0.999879917413362","0.999879917413362","0.0144222222222222"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_12/simul_12_t_0.csv","12_uniform_10000_10","2","2","10000","10000","2.30225285627794","2.30225285627794","0.999855711427509","0.999855711427509","0.0161555555555556"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_13/simul_13_t_0.csv","13_uniform_10000_10","2","2","10000","10000","2.30206569111437","2.30206569111437","0.999774426629765","0.999774426629765","0.0201111111111111"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_14/simul_14_t_0.csv","14_uniform_10000_10","2","2","10000","10000","2.30205865850024","2.30205865850024","0.999771372404256","0.999771372404256","0.0204"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_15/simul_15_t_0.csv","15_uniform_10000_10","2","2","10000","10000","2.30242618181532","2.30242618181532","0.999930985751967","0.999930985751967","0.0111777777777778"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_16/simul_16_t_0.csv","16_uniform_10000_10","2","2","10000","10000","2.30216508407214","2.30216508407214","0.999817592442864","0.999817592442864","0.0182444444444444"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_17/simul_17_t_0.csv","17_uniform_10000_10","2","2","10000","10000","2.30236831703661","2.30236831703661","0.999905855397878","0.999905855397878","0.0124"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_18/simul_18_t_0.csv","18_uniform_10000_10","2","2","10000","10000","2.30221087529151","2.30221087529151","0.999837479316759","0.999837479316759","0.0169777777777778"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_19/simul_19_t_0.csv","19_uniform_10000_10","2","2","10000","10000","2.30227777653187","2.30227777653187","0.999866534156278","0.999866534156278","0.0151111111111111"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_20/simul_20_t_0.csv","20_uniform_10000_10","2","2","10000","10000","2.30226456495247","2.30226456495247","0.999860796440248","0.999860796440248","0.0159333333333333"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_21/simul_21_t_0.csv","21_uniform_10000_10","2","2","10000","10000","2.30245243020307","2.30245243020307","0.999942385281924","0.999942385281924","0.0101777777777778"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_22/simul_22_t_0.csv","22_uniform_10000_10","2","2","10000","10000","2.30226563904681","2.30226563904681","0.999861262913495","0.999861262913495","0.0157333333333333"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_23/simul_23_t_0.csv","23_uniform_10000_10","2","2","10000","10000","2.30208117785313","2.30208117785313","0.999781152434953","0.999781152434953","0.0199555555555556"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_24/simul_24_t_0.csv","24_uniform_10000_10","2","2","10000","10000","2.30180533081799","2.30180533081799","0.999661353589744","0.999661353589744","0.0246666666666667"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_25/simul_25_t_0.csv","25_uniform_10000_10","2","2","10000","10000","2.30199560015449","2.30199560015449","0.999743986512659","0.999743986512659","0.0207333333333333"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_26/simul_26_t_0.csv","26_uniform_10000_10","2","2","10000","10000","2.30212311530021","2.30212311530021","0.999799365636807","0.999799365636807","0.0192444444444444"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_27/simul_27_t_0.csv","27_uniform_10000_10","2","2","10000","10000","2.30222680665679","2.30222680665679","0.999844398220787","0.999844398220787","0.0166"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_28/simul_28_t_0.csv","28_uniform_10000_10","2","2","10000","10000","2.30201369500657","2.30201369500657","0.999751845007069","0.999751845007069","0.0212444444444444"
"uniform","10000","10","0","0.0005","../results_null_model/simcomms_2023-02-17/SIMCOMM_SIMS_0.0005_uniform_10000_sp_10_29/simul_29_t_0.csv","29_uniform_10000_10","2","2","10000","10000","2.30223308649977","2.30223308649977","0.99984712552194","0.99984712552194","0.0161333333333333"
